Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
3684,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,46.19,62,3284,30,LookALike_Compradores_110,Video,13º Lançamento | Leads
3685,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,29.62,8,1931,1,LookALike_Compradores_111,Video,13º Lançamento | Leads
3686,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,29.66,17,2103,7,LookALike_Compradores_112,Video,13º Lançamento | Leads
3687,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,39.18,31,2090,14,LookALike_Compradores_113,Video,13º Lançamento | Leads
3688,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,38.15,14,1464,6,LookALike_Compradores_114,Video,13º Lançamento | Leads
3689,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,38.54,33,2329,13,LookALike_Compradores_115,Video,13º Lançamento | Leads
3690,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,37.52,31,2730,18,LookALike_Compradores_116,Video,13º Lançamento | Leads
3691,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,16.39,19,1425,8,LookALike_Compradores_117,Video,13º Lançamento | Leads
3692,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,16.66,5,1302,2,LookALike_Compradores_118,Video,13º Lançamento | Leads
3693,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,16.70,5,1008,2,LookALike_Compradores_119,Video,13º Lançamento | Leads
3694,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-03,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,16.57,6,1084,1,LookALike_Compradores_120,Video,13º Lançamento | Leads
3695,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,124.27,99,7495,59,LookALike_Compradores_121,Video,13º Lançamento | Leads
3696,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,120.14,95,7000,44,LookALike_Compradores_122,Video,13º Lançamento | Leads
3697,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,63.62,23,4036,7,LookALike_Compradores_123,Video,13º Lançamento | Leads
3698,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,59.60,21,3999,8,LookALike_Compradores_124,Video,13º Lançamento | Leads
3699,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,96.74,50,5134,19,LookALike_Compradores_125,Video,13º Lançamento | Leads
3700,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,96.87,46,3603,26,LookALike_Compradores_126,Video,13º Lançamento | Leads
3701,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,123.66,90,6452,53,LookALike_Compradores_127,Video,13º Lançamento | Leads
3702,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,125.03,109,7988,55,LookALike_Compradores_128,Video,13º Lançamento | Leads
3703,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,43.83,17,3164,7,LookALike_Compradores_129,Video,13º Lançamento | Leads
3704,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,45.20,12,3047,2,LookALike_Compradores_130,Video,13º Lançamento | Leads
3705,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,43.08,16,2397,6,LookALike_Compradores_131,Video,13º Lançamento | Leads
3706,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,42.02,19,2103,10,LookALike_Compradores_132,Video,13º Lançamento | Leads
3707,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,145.68,112,9893,48,LookALike_Compradores_133,Video,13º Lançamento | Leads
3708,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,149.31,112,9956,54,LookALike_Compradores_134,Video,13º Lançamento | Leads
3709,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,27.83,23,1906,11,LookALike_Compradores_135,Video,13º Lançamento | Leads
3710,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,29.57,17,2130,9,LookALike_Compradores_136,Video,13º Lançamento | Leads
3711,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,102.21,54,5337,25,LookALike_Compradores_137,Video,13º Lançamento | Leads
3712,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,102.36,42,3663,10,LookALike_Compradores_138,Video,13º Lançamento | Leads
3713,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,149.68,90,8370,44,LookALike_Compradores_139,Video,13º Lançamento | Leads
3714,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,150.61,93,10158,35,LookALike_Compradores_140,Video,13º Lançamento | Leads
3715,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,38.71,14,3273,5,LookALike_Compradores_141,Video,13º Lançamento | Leads
3716,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,37.97,29,3245,9,LookALike_Compradores_142,Video,13º Lançamento | Leads
3717,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,39.58,15,2038,6,LookALike_Compradores_143,Video,13º Lançamento | Leads
3718,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,39.19,15,2051,4,LookALike_Compradores_144,Video,13º Lançamento | Leads
3719,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,193.07,138,13258,66,LookALike_Compradores_145,Video,13º Lançamento | Leads
3720,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,191.09,116,12874,50,LookALike_Compradores_146,Video,13º Lançamento | Leads
3721,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,46.24,43,3451,19,LookALike_Compradores_147,Video,13º Lançamento | Leads
3722,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,45.09,27,3500,15,LookALike_Compradores_148,Video,13º Lançamento | Leads
3723,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,24.16,20,1482,5,LookALike_Compradores_149,Video,13º Lançamento | Leads
3724,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,25.19,7,920,6,LookALike_Compradores_150,Video,13º Lançamento | Leads
3725,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,189.29,95,11733,40,LookALike_Compradores_151,Video,13º Lançamento | Leads
3726,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,189.07,126,13955,47,LookALike_Compradores_152,Video,13º Lançamento | Leads
3727,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,47.21,22,5074,9,LookALike_Compradores_153,Video,13º Lançamento | Leads
3728,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,47.05,23,4591,6,LookALike_Compradores_154,Video,13º Lançamento | Leads
3729,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,47.02,20,2606,8,LookALike_Compradores_155,Video,13º Lançamento | Leads
3730,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,46.51,16,2783,6,LookALike_Compradores_156,Video,13º Lançamento | Leads
3731,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,202.03,125,12297,66,LookALike_Compradores_157,Video,13º Lançamento | Leads
3732,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,202.03,129,12449,56,LookALike_Compradores_158,Video,13º Lançamento | Leads
3733,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,56.02,39,3754,19,LookALike_Compradores_159,Video,13º Lançamento | Leads
3734,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,58.30,29,3812,10,LookALike_Compradores_160,Video,13º Lançamento | Leads
3735,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,201.83,115,12021,42,LookALike_Compradores_161,Video,13º Lançamento | Leads
3736,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,202.12,127,14547,35,LookALike_Compradores_162,Video,13º Lançamento | Leads
3737,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,51.39,30,5266,9,LookALike_Compradores_163,Video,13º Lançamento | Leads
3738,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,52.00,32,5005,10,LookALike_Compradores_164,Video,13º Lançamento | Leads
3739,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,46.08,11,2279,7,LookALike_Compradores_165,Video,13º Lançamento | Leads
3740,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_LAL1_compradores_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,46.21,21,2527,9,LookALike_Compradores_166,Video,13º Lançamento | Leads
3741,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_original,8.25,1,381,1,LookALike_Compradores_167,Video,13º Lançamento | Leads
3742,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_teste,7.82,,369,,LookALike_Compradores_168,Video,13º Lançamento | Leads
3743,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,199.25,123,13108,54,LookALike_Compradores_169,Video,13º Lançamento | Leads
3744,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,199.95,100,12703,43,LookALike_Compradores_170,Video,13º Lançamento | Leads
3745,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,83.21,49,5422,23,LookALike_Compradores_171,Video,13º Lançamento | Leads
3746,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,83.16,57,5144,30,LookALike_Compradores_172,Video,13º Lançamento | Leads
3747,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,198.63,115,11289,48,LookALike_Compradores_173,Video,13º Lançamento | Leads
3748,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,198.44,97,14347,30,LookALike_Compradores_174,Video,13º Lançamento | Leads
3749,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,66.97,39,5897,14,LookALike_Compradores_175,Video,13º Lançamento | Leads
3750,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,46.66,25,3935,6,LookALike_Compradores_176,Video,13º Lançamento | Leads
3751,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_original,97.20,21,3719,8,LookALike_Compradores_177,Video,13º Lançamento | Leads
3752,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_teste,98.03,49,5020,10,LookALike_Compradores_178,Video,13º Lançamento | Leads
3753,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_aposto_que_voce_ja_passou_raiva_com_erro_de_excel_LP_teste,103.45,38,4032,9,LookALike_Compradores_179,Video,13º Lançamento | Leads
3754,2025 | Fevereiro,Sábado,Final de Semana,Leads,2025-02-08,midfunnel_full_dados_video_aposto_que_voce_ja_passou_raiva_com_erro_de_excel_LP_original,103.73,32,4633,14,LookALike_Compradores_180,Video,13º Lançamento | Leads
3755,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,214.08,135,15111,50,LookALike_Compradores_181,Video,13º Lançamento | Leads
3756,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,214.90,100,14207,37,LookALike_Compradores_182,Video,13º Lançamento | Leads
3757,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,88.09,56,5696,28,LookALike_Compradores_183,Video,13º Lançamento | Leads
3758,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,89.55,57,5372,34,LookALike_Compradores_184,Video,13º Lançamento | Leads
3759,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,217.08,86,11254,36,LookALike_Compradores_185,Video,13º Lançamento | Leads
3760,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,214.73,109,13948,41,LookALike_Compradores_186,Video,13º Lançamento | Leads
3761,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,71.69,43,5371,13,LookALike_Compradores_187,Video,13º Lançamento | Leads
3762,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,54.79,29,3831,14,LookALike_Compradores_188,Video,13º Lançamento | Leads
3763,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_original,101.55,42,3621,13,LookALike_Compradores_189,Video,13º Lançamento | Leads
3764,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_teste,99.24,28,5208,5,LookALike_Compradores_190,Video,13º Lançamento | Leads
3765,2025 | Fevereiro,Domingo,Final de Semana,Leads,2025-02-09,midfunnel_full_dados_video_aposto_que_voce_ja_passou_raiva_com_erro_de_excel_LP_teste,100.04,32,4348,13,LookALike_Compradores_191,Video,13º Lançamento | Leads
3767,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,242.61,133,19997,47,LookALike_Compradores_192,Video,13º Lançamento | Leads
3768,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,241.78,116,17498,49,LookALike_Compradores_193,Video,13º Lançamento | Leads
3769,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,98.49,45,7064,18,LookALike_Compradores_194,Video,13º Lançamento | Leads
3770,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,98.44,54,6737,22,LookALike_Compradores_195,Video,13º Lançamento | Leads
3771,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_original,0.00,,0,1,LookALike_Compradores_196,Video,13º Lançamento | Leads
3772,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,252.31,96,14494,35,LookALike_Compradores_197,Video,13º Lançamento | Leads
3773,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,250.10,112,18635,41,LookALike_Compradores_198,Video,13º Lançamento | Leads
3774,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,82.69,34,6739,13,LookALike_Compradores_199,Video,13º Lançamento | Leads
3775,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,topfunnel_LAL1_compradores_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_teste,62.01,32,4945,8,LookALike_Compradores_200,Video,13º Lançamento | Leads
3777,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_que_bagunca_esse_escritorio_parece_os_dados_da_tua_empresa_LP_teste,26.41,6,1301,3,LookALike_Compradores_201,Video,13º Lançamento | Leads
3778,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_aposto_que_voce_ja_passou_raiva_com_erro_de_excel_LP_teste,23.81,8,1039,3,LookALike_Compradores_202,Video,13º Lançamento | Leads
3779,2025 | Fevereiro,Segunda-Feira,Dia útil,Leads,2025-02-10,midfunnel_full_dados_video_aposto_que_voce_ja_passou_raiva_com_erro_de_excel_LP_original,25.03,15,1359,5,LookALike_Compradores_203,Video,13º Lançamento | Leads
3780,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_original,289.74,116,18541,47,LookALike_Compradores_204,Video,13º Lançamento | Leads
3781,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,midfunnel_full_dados_video_voce_acha_que_python_eh_dificil_LP_teste,290.11,147,16846,56,LookALike_Compradores_205,Video,13º Lançamento | Leads
3782,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_teste,114.17,62,6995,28,LookALike_Compradores_206,Video,13º Lançamento | Leads
3783,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,topfunnel_LAL1_compradores_video_voce_acha_que_python_eh_dificil_LP_original,114.58,73,7400,38,LookALike_Compradores_207,Video,13º Lançamento | Leads
3784,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,midfunnel_full_dados_video_se_vc_acha_que_o_excel_resolve_todos_os_seus_problemas_LP_teste,0.00,,0,,LookALike_Compradores_208,Video,13º Lançamento | Leads
3785,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,midfunnel_full_dados_video_as_pessoas_falam_que_databricks_eh_uma_das_melhores_ferramentas_LP_original,275.37,126,14556,52,LookALike_Compradores_209,Video,13º Lançamento | Leads
